CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment
17464,159,1,289.96,1,1,1,111,Lost Customer
17201,54,1,289.78,2,2,1,221,Potential Loyalist
16897,300,2,289.78,1,3,1,131,At Risk
14162,174,2,289.36,1,2,1,121,Potential Loyalist
16125,368,1,289.35,1,1,1,111,Lost Customer
14549,312,1,289.24,1,1,1,111,Lost Customer
15545,55,2,288.97,2,2,1,221,Potential Loyalist
17081,26,2,288.91,3,2,1,321,Potential Loyalist
17501,221,2,288.60,1,3,1,131,At Risk
16808,100,2,288.42,2,2,1,221,Potential Loyalist
15396,113,1,288.18,2,1,1,211,Potential Loyalist
17977,30,1,288.14,3,2,1,321,Potential Loyalist
17080,23,2,287.62,3,2,1,321,Potential Loyalist
17760,22,2,287.59,3,2,1,321,Potential Loyalist
16432,65,1,287.40,2,1,1,211,Potential Loyalist
13760,55,2,286.79,2,2,1,221,Potential Loyalist
16555,36,2,285.89,3,2,1,321,Potential Loyalist
14660,87,2,285.74,2,2,1,221,Potential Loyalist
14953,26,1,285.67,3,2,1,321,Potential Loyalist
17636,20,1,285.56,3,2,1,321,Potential Loyalist
13708,272,1,285.33,1,1,1,111,Lost Customer
16429,107,1,284.55,2,1,1,211,Potential Loyalist
18190,193,2,284.46,1,3,1,131,At Risk
13121,270,1,283.73,1,1,1,111,Lost Customer
13439,256,1,283.71,1,1,1,111,Lost Customer
12703,72,1,283.55,2,1,1,211,Potential Loyalist
17783,73,2,283.47,2,2,1,221,Potential Loyalist
13259,62,1,283.18,2,1,1,211,Potential Loyalist
18270,39,2,283.15,3,2,1,321,Potential Loyalist
17694,142,1,283.12,2,1,1,211,Potential Loyalist
14350,275,1,282.93,1,1,1,111,Lost Customer
13754,152,2,282.60,1,2,1,121,Potential Loyalist
13177,65,1,282.45,2,1,1,211,Potential Loyalist
16557,25,2,281.85,3,2,1,321,Potential Loyalist
16848,53,1,281.42,2,2,1,221,Potential Loyalist
14242,235,2,280.55,1,3,1,131,At Risk
16149,5,2,280.52,4,2,1,421,New Customer
17247,16,1,280.09,4,2,1,421,New Customer
14975,58,1,279.94,2,1,1,211,Potential Loyalist
15556,25,1,279.77,3,2,1,321,Potential Loyalist
14480,12,1,279.05,4,2,1,421,New Customer
14764,47,1,278.30,3,2,1,321,Potential Loyalist
14908,75,1,277.80,2,1,1,211,Potential Loyalist
13803,256,1,277.07,1,1,1,111,Lost Customer
15355,30,2,277.05,3,2,1,321,Potential Loyalist
13606,30,3,276.75,3,3,1,331,Loyal Customer
13272,32,2,276.56,3,2,1,321,Potential Loyalist
13544,40,2,276.06,3,2,1,321,Potential Loyalist
12750,129,1,275.88,2,1,1,211,Potential Loyalist
14512,188,2,275.28,1,3,1,131,At Risk
16313,4,2,274.15,4,2,1,421,New Customer
16883,188,2,272.48,1,3,1,131,At Risk
17498,76,1,272.22,2,1,1,211,Potential Loyalist
14819,65,2,272.07,2,2,1,221,Potential Loyalist
13917,50,2,272.04,3,2,1,321,Potential Loyalist
14816,198,1,271.85,1,1,1,111,Lost Customer
13058,25,3,271.40,3,3,1,331,Loyal Customer
17767,16,1,271.20,4,2,1,421,New Customer
17254,5,2,271.19,4,2,1,421,New Customer
17496,359,1,271.05,1,1,1,111,Lost Customer
18108,255,1,271.00,1,1,1,111,Lost Customer
17011,31,1,270.90,3,2,1,321,Potential Loyalist
15774,69,1,270.80,2,1,1,211,Potential Loyalist
14520,2,2,270.60,4,2,1,421,New Customer
13242,113,3,270.40,2,3,1,231,At Risk
12558,8,1,269.96,4,2,1,421,New Customer
17251,363,1,269.83,1,1,1,111,Lost Customer
13533,183,3,269.09,1,3,1,131,At Risk
14727,275,1,268.58,1,1,1,111,Lost Customer
14508,23,2,268.05,3,2,1,321,Potential Loyalist
15408,265,1,267.18,1,1,1,111,Lost Customer
17550,198,3,267.16,1,3,1,131,At Risk
15320,45,1,267.13,3,2,1,321,Potential Loyalist
15517,234,1,267.03,1,1,1,111,Lost Customer
16451,88,1,266.97,2,1,1,211,Potential Loyalist
17786,86,2,266.85,2,2,1,221,Potential Loyalist
14863,30,1,266.76,3,2,1,321,Potential Loyalist
13837,212,2,266.59,1,3,1,131,At Risk
15119,246,1,266.40,1,1,1,111,Lost Customer
12962,8,2,266.39,4,2,1,421,New Customer
14068,321,1,265.85,1,1,1,111,Lost Customer
17430,33,2,265.76,3,2,1,321,Potential Loyalist
14423,219,1,265.20,1,1,1,111,Lost Customer
17968,374,1,265.10,1,1,1,111,Lost Customer
13973,288,1,264.70,1,1,1,111,Lost Customer
15912,179,2,264.62,1,2,1,121,Potential Loyalist
17403,37,1,263.92,3,2,1,321,Potential Loyalist
17708,188,2,263.33,1,3,1,131,At Risk
12492,64,2,263.21,2,2,1,221,Potential Loyalist
17194,274,2,262.62,1,3,1,131,At Risk
16413,57,1,262.20,2,1,1,211,Potential Loyalist
16936,26,1,261.90,3,2,1,321,Potential Loyalist
13189,19,2,260.68,3,2,1,321,Potential Loyalist
14053,125,2,260.25,2,2,1,221,Potential Loyalist
15143,226,1,259.45,1,1,1,111,Lost Customer
13127,78,1,259.17,2,1,1,211,Potential Loyalist
14452,11,2,259.05,4,2,1,421,New Customer
15577,152,3,258.88,1,3,1,131,At Risk
13277,16,4,258.40,4,3,1,431,Loyal Customer
15894,254,2,258.25,1,3,1,131,At Risk
13227,202,1,257.70,1,1,1,111,Lost Customer
15014,44,2,257.67,3,2,1,321,Potential Loyalist
13626,253,1,257.23,1,1,1,111,Lost Customer
16048,374,2,256.44,1,3,1,131,At Risk
12430,44,1,256.40,3,2,1,321,Potential Loyalist
13806,64,1,256.38,2,1,1,211,Potential Loyalist
17896,24,1,256.32,3,2,1,321,Potential Loyalist
16727,365,1,256.32,1,1,1,111,Lost Customer
17385,15,1,256.11,4,2,1,421,New Customer
16447,136,1,255.91,2,1,1,211,Potential Loyalist
15277,47,1,255.90,3,2,1,321,Potential Loyalist
14761,59,2,255.90,2,2,1,221,Potential Loyalist
14881,20,1,255.40,3,2,1,321,Potential Loyalist
16226,204,3,255.12,1,3,1,131,At Risk
15261,136,1,254.82,2,1,1,211,Potential Loyalist
15154,76,1,254.28,2,1,1,211,Potential Loyalist
12604,80,2,254.18,2,2,1,221,Potential Loyalist
14765,30,3,254.11,3,3,1,331,Loyal Customer
15689,120,2,254.10,2,2,1,221,Potential Loyalist
12797,366,1,254.03,1,1,1,111,Lost Customer
15759,219,3,253.04,1,3,1,131,At Risk
15019,267,1,252.81,1,1,1,111,Lost Customer
15035,90,1,252.73,2,1,1,211,Potential Loyalist
13404,2,2,252.49,4,2,1,421,New Customer
15346,333,1,252.42,1,1,1,111,Lost Customer
13645,121,1,252.10,2,1,1,211,Potential Loyalist
13711,219,2,252.06,1,3,1,131,At Risk
16330,18,3,251.91,4,3,1,431,Loyal Customer
16836,40,2,251.87,3,2,1,321,Potential Loyalist
17155,18,2,251.70,4,2,1,421,New Customer
16976,268,1,251.52,1,1,1,111,Lost Customer
14501,184,2,251.21,1,3,1,131,At Risk
13512,261,1,251.21,1,1,1,111,Lost Customer
16024,13,1,251.03,4,2,1,421,New Customer
13207,16,2,250.26,4,2,1,421,New Customer
16596,16,2,250.15,4,2,1,421,New Customer
17303,362,1,250.04,1,1,1,111,Lost Customer
15510,331,1,250.00,1,1,1,111,Lost Customer
17456,366,1,249.86,1,1,1,111,Lost Customer
16124,318,1,249.00,1,1,1,111,Lost Customer
13061,73,1,248.61,2,1,1,211,Potential Loyalist
16510,373,1,248.10,1,1,1,111,Lost Customer
15097,5,1,248.08,4,2,1,421,New Customer
13592,36,4,247.96,3,3,1,331,Loyal Customer
18072,186,1,247.44,1,1,1,111,Lost Customer
18009,236,1,247.39,1,1,1,111,Lost Customer
13349,11,1,247.32,4,2,1,421,New Customer
14658,6,2,247.15,4,2,1,421,New Customer
15783,11,1,246.30,4,2,1,421,New Customer
17278,242,1,246.04,1,1,1,111,Lost Customer
16778,75,2,245.94,2,2,1,221,Potential Loyalist
17771,57,2,245.81,2,2,1,221,Potential Loyalist
12660,12,1,245.10,4,2,1,421,New Customer
15118,135,1,244.80,2,1,1,211,Potential Loyalist
16528,4,1,244.41,4,2,1,421,New Customer
17892,57,3,244.10,2,3,1,231,At Risk
17925,373,1,244.08,1,1,1,111,Lost Customer
13103,40,1,243.94,3,2,1,321,Potential Loyalist
16793,58,1,243.84,2,1,1,211,Potential Loyalist
18193,166,1,243.76,1,1,1,111,Lost Customer
13886,72,1,243.56,2,1,1,211,Potential Loyalist
15634,18,1,243.55,4,2,1,421,New Customer
17339,95,2,243.36,2,2,1,221,Potential Loyalist
16601,41,1,242.70,3,2,1,321,Potential Loyalist
16215,81,1,242.35,2,1,1,211,Potential Loyalist
15776,134,1,241.62,2,1,1,211,Potential Loyalist
14523,109,1,241.09,2,1,1,211,Potential Loyalist
16427,264,2,241.06,1,3,1,131,At Risk
17051,195,1,240.89,1,1,1,111,Lost Customer
15598,54,1,240.68,2,2,1,221,Potential Loyalist
15286,50,1,240.55,3,2,1,321,Potential Loyalist
13565,20,2,240.22,3,2,1,321,Potential Loyalist
17256,108,2,240.00,2,2,1,221,Potential Loyalist
17181,58,2,239.92,2,2,1,221,Potential Loyalist
15690,5,2,239.76,4,2,1,421,New Customer
13570,244,1,239.49,1,1,1,111,Lost Customer
17684,44,1,239.41,3,2,1,321,Potential Loyalist
16756,215,1,239.40,1,1,1,111,Lost Customer
12561,303,1,238.85,1,1,1,111,Lost Customer
12718,72,1,238.25,2,1,1,211,Potential Loyalist
17877,171,1,237.61,1,1,1,111,Lost Customer
14586,277,1,237.36,1,1,1,111,Lost Customer
15457,263,1,237.07,1,1,1,111,Lost Customer
12732,180,1,236.26,1,1,1,111,Lost Customer
16026,44,1,236.09,3,2,1,321,Potential Loyalist
14647,202,1,236.04,1,1,1,111,Lost Customer
13187,338,1,236.02,1,1,1,111,Lost Customer
14375,186,1,235.56,1,1,1,111,Lost Customer
15850,20,2,234.88,3,2,1,321,Potential Loyalist
15462,95,3,234.60,2,3,1,231,At Risk
14473,75,2,234.34,2,2,1,221,Potential Loyalist
17060,267,1,234.24,1,1,1,111,Lost Customer
16961,117,1,234.17,2,1,1,211,Potential Loyalist
12736,333,1,234.00,1,1,1,111,Lost Customer
13348,65,1,233.76,2,1,1,211,Potential Loyalist
16583,374,1,233.45,1,1,1,111,Lost Customer
16302,127,1,233.22,2,1,1,211,Potential Loyalist
13678,152,1,232.60,1,1,1,111,Lost Customer
18213,237,1,232.48,1,1,1,111,Lost Customer
16117,190,1,232.21,1,1,1,111,Lost Customer
17908,374,1,232.03,1,1,1,111,Lost Customer
14995,39,2,231.98,3,2,1,321,Potential Loyalist
15393,17,2,231.86,4,2,1,421,New Customer
17111,48,1,231.61,3,2,1,321,Potential Loyalist
16641,106,1,231.10,2,1,1,211,Potential Loyalist
18030,5,2,230.65,4,2,1,421,New Customer
16445,34,1,230.51,3,2,1,321,Potential Loyalist
17125,51,1,230.50,3,2,1,321,Potential Loyalist
13786,368,1,230.40,1,1,1,111,Lost Customer
16926,372,1,230.25,1,1,1,111,Lost Customer
13960,22,2,230.22,3,2,1,321,Potential Loyalist
12812,45,1,229.64,3,2,1,321,Potential Loyalist
13008,324,1,229.47,1,1,1,111,Lost Customer
15528,255,1,229.33,1,1,1,111,Lost Customer
14793,22,1,228.99,3,2,1,321,Potential Loyalist
17347,87,1,228.96,2,1,1,211,Potential Loyalist
13146,27,1,228.91,3,2,1,321,Potential Loyalist
13712,247,1,228.84,1,1,1,111,Lost Customer
13070,193,1,228.80,1,1,1,111,Lost Customer
17969,167,2,228.20,1,2,1,121,Potential Loyalist
16527,82,1,228.06,2,1,1,211,Potential Loyalist
14569,2,1,227.39,4,2,1,421,New Customer
17212,254,1,226.85,1,1,1,111,Lost Customer
13474,237,1,226.84,1,1,1,111,Lost Customer
17572,72,4,226.75,2,3,1,231,At Risk
18005,4,2,226.47,4,2,1,421,New Customer
17860,369,1,226.45,1,1,1,111,Lost Customer
16315,331,1,226.37,1,1,1,111,Lost Customer
16619,264,1,226.21,1,1,1,111,Lost Customer
12672,330,1,225.90,1,1,1,111,Lost Customer
17789,282,1,225.90,1,1,1,111,Lost Customer
14624,58,2,225.85,2,2,1,221,Potential Loyalist
12402,324,1,225.60,1,1,1,111,Lost Customer
16690,73,2,225.58,2,2,1,221,Potential Loyalist
14052,20,1,225.36,3,2,1,321,Potential Loyalist
15483,162,4,225.26,1,3,1,131,At Risk
16587,233,1,225.15,1,1,1,111,Lost Customer
14357,44,1,225.12,3,2,1,321,Potential Loyalist
17171,290,1,224.91,1,1,1,111,Lost Customer
15175,72,1,224.14,2,1,1,211,Potential Loyalist
16471,275,1,223.95,1,1,1,111,Lost Customer
16753,59,1,223.92,2,1,1,211,Potential Loyalist
14929,33,1,223.88,3,2,1,321,Potential Loyalist
13926,24,1,223.85,3,2,1,321,Potential Loyalist
15637,53,1,223.36,2,2,1,221,Potential Loyalist
17534,54,1,223.36,2,2,1,221,Potential Loyalist
13382,281,1,222.99,1,1,1,111,Lost Customer
16777,81,2,222.62,2,2,1,221,Potential Loyalist
18101,12,2,222.40,4,2,1,421,New Customer
14598,45,1,221.97,3,2,1,321,Potential Loyalist
14960,9,2,221.27,4,2,1,421,New Customer
13419,64,1,221.06,2,1,1,211,Potential Loyalist
16482,16,1,220.62,4,2,1,421,New Customer
18114,291,1,220.10,1,1,1,111,Lost Customer
13079,5,5,220.10,4,4,1,441,Loyal Customer
13600,313,1,219.52,1,1,1,111,Lost Customer
15096,43,1,219.39,3,2,1,321,Potential Loyalist
12702,20,1,219.00,3,2,1,321,Potential Loyalist
15790,11,1,218.75,4,2,1,421,New Customer
13669,51,2,218.55,2,2,1,221,Potential Loyalist
12574,316,1,218.45,1,1,1,111,Lost Customer
15724,202,2,218.25,1,3,1,131,At Risk
14570,281,2,218.06,1,3,1,131,At Risk
16634,223,2,217.90,1,3,1,131,At Risk
16392,270,1,217.89,1,1,1,111,Lost Customer
15554,278,1,217.20,1,1,1,111,Lost Customer
16080,82,2,217.16,2,2,1,221,Potential Loyalist
13739,19,1,216.90,3,2,1,321,Potential Loyalist
13503,72,1,216.85,2,1,1,211,Potential Loyalist
12897,205,2,216.50,1,3,1,131,At Risk
15604,53,1,216.39,2,2,1,221,Potential Loyalist
17436,2,2,216.30,4,2,1,421,New Customer
14104,155,2,216.21,1,2,1,121,Potential Loyalist
13858,58,1,216.17,2,1,1,211,Potential Loyalist
18212,327,1,216.07,1,1,1,111,Lost Customer
16179,61,1,215.83,2,1,1,211,Potential Loyalist
17580,253,3,215.72,1,3,1,131,At Risk
16189,16,2,215.48,4,2,1,421,New Customer
16190,41,1,215.08,3,2,1,321,Potential Loyalist
16519,26,2,215.08,3,2,1,321,Potential Loyalist
12831,263,1,215.05,1,1,1,111,Lost Customer
12588,40,1,214.90,3,2,1,321,Potential Loyalist
16338,158,1,214.80,1,1,1,111,Lost Customer
17619,313,1,214.37,1,1,1,111,Lost Customer
16846,51,1,214.32,3,2,1,321,Potential Loyalist
15460,355,1,214.26,1,1,1,111,Lost Customer
16647,170,2,214.06,1,2,1,121,Potential Loyalist
14601,11,1,213.96,4,2,1,421,New Customer
13621,117,1,213.85,2,1,1,211,Potential Loyalist
17153,25,1,213.78,3,2,1,321,Potential Loyalist
14241,184,1,213.70,1,1,1,111,Lost Customer
13411,108,1,213.55,2,1,1,211,Potential Loyalist
16591,69,1,213.50,2,1,1,211,Potential Loyalist
15540,12,1,213.30,4,2,1,421,New Customer
17928,46,2,212.54,3,2,1,321,Potential Loyalist
15866,102,1,211.89,2,1,1,211,Potential Loyalist
16017,48,1,211.88,3,2,1,321,Potential Loyalist
16356,198,3,211.77,1,3,1,131,At Risk
16411,20,2,211.70,3,2,1,321,Potential Loyalist
15703,265,1,211.50,1,1,1,111,Lost Customer
13271,38,1,211.49,3,2,1,321,Potential Loyalist
12995,86,1,211.32,2,1,1,211,Potential Loyalist
13532,34,1,210.31,3,2,1,321,Potential Loyalist
13828,23,1,209.49,3,2,1,321,Potential Loyalist
17855,373,1,208.97,1,1,1,111,Lost Customer
15327,53,1,208.75,2,2,1,221,Potential Loyalist
17514,129,1,208.65,2,1,1,211,Potential Loyalist
15897,195,2,208.59,1,3,1,131,At Risk
16457,219,1,208.36,1,1,1,111,Lost Customer
18191,262,1,207.80,1,1,1,111,Lost Customer
12547,198,2,207.80,1,3,1,131,At Risk
16866,141,3,207.74,2,3,1,231,At Risk
15052,320,1,207.73,1,1,1,111,Lost Customer
16323,197,1,207.50,1,1,1,111,Lost Customer
17923,283,1,207.50,1,1,1,111,Lost Customer
16752,373,1,207.50,1,1,1,111,Lost Customer
13099,100,1,207.36,2,1,1,211,Potential Loyalist
15925,195,1,207.15,1,1,1,111,Lost Customer
15820,320,1,206.98,1,1,1,111,Lost Customer
17166,39,2,206.34,3,2,1,321,Potential Loyalist
14964,248,1,206.21,1,1,1,111,Lost Customer
13065,374,1,205.86,1,1,1,111,Lost Customer
17670,228,1,205.70,1,1,1,111,Lost Customer
17843,304,1,205.48,1,1,1,111,Lost Customer
15307,96,1,205.30,2,1,1,211,Potential Loyalist
15758,25,1,205.25,3,2,1,321,Potential Loyalist
13513,127,1,205.10,2,1,1,211,Potential Loyalist
15319,284,1,204.50,1,1,1,111,Lost Customer
17206,54,1,204.24,2,2,1,221,Potential Loyalist
13017,8,1,204.00,4,2,1,421,New Customer
18273,3,3,204.00,4,3,1,431,Loyal Customer
17187,227,1,203.95,1,1,1,111,Lost Customer
17394,220,1,203.87,1,1,1,111,Lost Customer
17891,163,1,203.86,1,1,1,111,Lost Customer
17376,71,2,203.20,2,2,1,221,Potential Loyalist
14381,53,1,202.68,2,2,1,221,Potential Loyalist
18169,61,1,202.65,2,1,1,211,Potential Loyalist
14984,20,2,202.37,3,2,1,321,Potential Loyalist
16895,65,1,202.27,2,1,1,211,Potential Loyalist
14385,10,3,202.11,4,3,1,431,Loyal Customer
13428,11,1,201.78,4,2,1,421,New Customer
15347,367,1,201.60,1,1,1,111,Lost Customer
17889,213,2,201.37,1,3,1,131,At Risk
13295,360,1,201.20,1,1,1,111,Lost Customer
13284,331,1,201.19,1,1,1,111,Lost Customer
16965,227,1,201.19,1,1,1,111,Lost Customer
13859,327,1,201.16,1,1,1,111,Lost Customer
17988,12,7,201.12,4,4,1,441,Loyal Customer
18126,61,1,200.92,2,1,1,211,Potential Loyalist
17693,138,1,200.47,2,1,1,211,Potential Loyalist
13262,264,1,200.29,1,1,1,111,Lost Customer
16415,45,1,200.27,3,2,1,321,Potential Loyalist
15437,263,1,200.16,1,1,1,111,Lost Customer
13980,61,1,200.14,2,1,1,211,Potential Loyalist
14782,320,1,200.10,1,1,1,111,Lost Customer
13723,218,1,199.85,1,1,1,111,Lost Customer
15593,71,1,199.80,2,1,1,211,Potential Loyalist
13322,18,1,199.48,3,2,1,321,Potential Loyalist
16832,185,3,199.15,1,3,1,131,At Risk
18110,20,1,198.80,3,2,1,321,Potential Loyalist
17987,186,1,198.57,1,1,1,111,Lost Customer
16178,139,1,197.90,2,1,1,211,Potential Loyalist
12450,157,2,197.88,1,2,1,121,Potential Loyalist
12581,40,1,197.71,3,2,1,321,Potential Loyalist
14185,332,1,197.65,1,1,1,111,Lost Customer
14789,29,1,197.64,3,2,1,321,Potential Loyalist
16829,157,1,197.22,1,1,1,111,Lost Customer
15234,277,1,197.00,1,1,1,111,Lost Customer
12586,18,1,196.94,3,2,1,321,Potential Loyalist
13436,2,1,196.89,4,2,1,421,New Customer
15746,135,1,196.88,2,1,1,211,Potential Loyalist
13978,15,2,196.79,4,2,1,421,New Customer
16112,144,4,195.74,1,3,1,131,At Risk
13792,67,2,195.55,2,2,1,221,Potential Loyalist
17010,19,1,195.36,3,2,1,321,Potential Loyalist
14666,25,1,195.25,3,2,1,321,Potential Loyalist
15612,37,2,195.15,3,2,1,321,Potential Loyalist
17475,80,1,194.37,2,1,1,211,Potential Loyalist
15683,118,1,193.75,2,1,1,211,Potential Loyalist
15198,93,2,193.64,2,2,1,221,Potential Loyalist
17343,356,1,193.64,1,1,1,111,Lost Customer
16847,44,1,193.44,3,2,1,321,Potential Loyalist
14806,76,1,193.39,2,1,1,211,Potential Loyalist
17383,5,1,193.39,4,2,1,421,New Customer
14476,258,1,193.00,1,1,1,111,Lost Customer
12522,40,2,192.72,3,2,1,321,Potential Loyalist
14768,18,2,192.60,4,2,1,421,New Customer
12791,374,1,192.60,1,1,1,111,Lost Customer
16887,36,1,192.33,3,2,1,321,Potential Loyalist
17608,34,2,191.99,3,2,1,321,Potential Loyalist
14100,138,1,191.95,2,1,1,211,Potential Loyalist
15909,174,1,191.94,1,1,1,111,Lost Customer
14087,3,1,191.47,4,2,1,421,New Customer
15692,29,1,191.04,3,2,1,321,Potential Loyalist
17233,36,1,190.88,3,2,1,321,Potential Loyalist
15723,365,1,190.70,1,1,1,111,Lost Customer
13033,358,1,190.55,1,1,1,111,Lost Customer
15412,172,1,190.53,1,1,1,111,Lost Customer
13972,71,2,190.25,2,2,1,221,Potential Loyalist
12361,288,1,189.90,1,1,1,111,Lost Customer
13826,177,1,189.50,1,1,1,111,Lost Customer
13663,180,1,189.47,1,1,1,111,Lost Customer
14801,62,1,189.34,2,1,1,211,Potential Loyalist
14830,54,1,188.88,2,2,1,221,Potential Loyalist
14697,219,2,188.61,1,3,1,131,At Risk
17781,160,2,188.02,1,2,1,121,Potential Loyalist
17279,58,1,187.83,2,1,1,211,Potential Loyalist
18013,156,2,187.29,1,2,1,121,Potential Loyalist
13568,174,1,187.05,1,1,1,111,Lost Customer
17440,157,3,186.42,1,3,1,131,At Risk
13672,302,2,186.39,1,3,1,131,At Risk
14551,19,2,186.23,3,2,1,321,Potential Loyalist
15567,19,1,186.01,3,2,1,321,Potential Loyalist
12641,116,1,185.90,2,1,1,211,Potential Loyalist
17574,243,1,185.65,1,1,1,111,Lost Customer
14199,219,1,185.40,1,1,1,111,Lost Customer
16097,241,1,185.05,1,1,1,111,Lost Customer
13482,233,1,184.64,1,1,1,111,Lost Customer
17680,24,1,184.40,3,2,1,321,Potential Loyalist
16433,29,1,184.26,3,2,1,321,Potential Loyalist
15124,23,2,184.19,3,2,1,321,Potential Loyalist
14326,243,1,183.85,1,1,1,111,Lost Customer
16914,37,1,183.76,3,2,1,321,Potential Loyalist
16680,44,1,183.70,3,2,1,321,Potential Loyalist
14059,267,1,183.60,1,1,1,111,Lost Customer
13460,30,2,183.44,3,2,1,321,Potential Loyalist
13059,250,1,183.40,1,1,1,111,Lost Customer
14966,15,1,183.02,4,2,1,421,New Customer
16448,199,1,182.99,1,1,1,111,Lost Customer
14082,365,1,182.25,1,1,1,111,Lost Customer
15886,61,1,181.09,2,1,1,211,Potential Loyalist
16594,76,1,181.09,2,1,1,211,Potential Loyalist
17904,22,1,181.07,3,2,1,321,Potential Loyalist
15945,366,1,181.00,1,1,1,111,Lost Customer
16835,129,2,180.85,2,2,1,221,Potential Loyalist
18119,368,1,180.70,1,1,1,111,Lost Customer
18280,278,1,180.60,1,1,1,111,Lost Customer
13710,32,1,180.48,3,2,1,321,Potential Loyalist
14722,148,1,180.42,1,1,1,111,Lost Customer
12622,233,1,180.10,1,1,1,111,Lost Customer
15041,171,1,179.93,1,1,1,111,Lost Customer
18147,46,2,179.34,3,2,1,321,Potential Loyalist
15895,150,1,179.17,1,1,1,111,Lost Customer
15454,363,1,179.10,1,1,1,111,Lost Customer
16990,219,1,179.00,1,1,1,111,Lost Customer
14705,199,1,179.00,1,1,1,111,Lost Customer
16620,4,2,178.96,4,2,1,421,New Customer
15139,240,2,178.96,1,3,1,131,At Risk
15262,324,1,178.95,1,1,1,111,Lost Customer
17660,142,1,178.75,2,1,1,211,Potential Loyalist
13778,104,1,178.70,2,1,1,211,Potential Loyalist
17879,174,1,178.52,1,1,1,111,Lost Customer
15292,202,1,178.39,1,1,1,111,Lost Customer
18045,46,1,178.34,3,2,1,321,Potential Loyalist
17253,19,1,178.26,3,2,1,321,Potential Loyalist
17356,312,1,178.22,1,1,1,111,Lost Customer
18282,8,2,178.05,4,2,1,421,New Customer
16403,313,1,177.50,1,1,1,111,Lost Customer
13618,174,1,177.34,1,1,1,111,Lost Customer
12618,22,1,177.31,3,2,1,321,Potential Loyalist
13072,267,1,177.15,1,1,1,111,Lost Customer
17947,38,1,176.68,3,2,1,321,Potential Loyalist
14287,9,3,176.63,4,3,1,431,Loyal Customer
12893,31,1,176.55,3,2,1,321,Potential Loyalist
12509,285,1,176.50,1,1,1,111,Lost Customer
18274,31,1,175.92,3,2,1,321,Potential Loyalist
17582,237,1,175.27,1,1,1,111,Lost Customer
16144,247,1,175.20,1,1,1,111,Lost Customer
17331,124,1,175.20,2,1,1,211,Potential Loyalist
18010,257,1,174.80,1,1,1,111,Lost Customer
14355,366,1,174.40,1,1,1,111,Lost Customer
14518,65,1,174.37,2,1,1,211,Potential Loyalist
18278,74,1,173.90,2,1,1,211,Potential Loyalist
16861,60,2,173.76,2,2,1,221,Potential Loyalist
14798,53,3,173.74,2,3,1,231,At Risk
16565,365,1,173.70,1,1,1,111,Lost Customer
12441,367,1,173.55,1,1,1,111,Lost Customer
17772,11,2,173.45,4,2,1,421,New Customer
15565,51,2,173.16,3,2,1,321,Potential Loyalist
15670,297,1,173.05,1,1,1,111,Lost Customer
14693,265,1,172.90,1,1,1,111,Lost Customer
12923,65,1,172.82,2,1,1,211,Potential Loyalist
18048,204,2,172.29,1,3,1,131,At Risk
13690,60,1,172.25,2,1,1,211,Potential Loyalist
13922,352,1,172.25,1,1,1,111,Lost Customer
12442,4,1,172.06,4,2,1,421,New Customer
16773,58,1,171.59,2,1,1,211,Potential Loyalist
17245,205,1,171.45,1,1,1,111,Lost Customer
13560,8,1,171.42,4,2,1,421,New Customer
15432,24,1,171.19,3,2,1,321,Potential Loyalist
14536,260,1,170.95,1,1,1,111,Lost Customer
17542,270,1,170.75,1,1,1,111,Lost Customer
14860,20,1,170.32,3,2,1,321,Potential Loyalist
15335,54,1,170.22,2,2,1,221,Potential Loyalist
18058,10,1,170.16,4,2,1,421,New Customer
15016,173,1,170.04,1,1,1,111,Lost Customer
13962,22,2,169.55,3,2,1,321,Potential Loyalist
14218,43,1,169.48,3,2,1,321,Potential Loyalist
12367,5,1,168.90,4,2,1,421,New Customer
14578,4,1,168.63,4,2,1,421,New Customer
18269,367,1,168.60,1,1,1,111,Lost Customer
18099,128,1,168.31,2,1,1,211,Potential Loyalist
15888,81,1,168.31,2,1,1,211,Potential Loyalist
16282,340,1,168.30,1,1,1,111,Lost Customer
17737,10,2,168.24,4,2,1,421,New Customer
15986,31,1,168.12,3,2,1,321,Potential Loyalist
12551,358,1,168.00,1,1,1,111,Lost Customer
15374,129,1,168.00,2,1,1,211,Potential Loyalist
16952,110,2,167.61,2,2,1,221,Potential Loyalist
17367,239,1,167.55,1,1,1,111,Lost Customer
15920,155,4,167.50,1,3,1,131,At Risk
16405,303,2,167.25,1,3,1,131,At Risk
14295,41,1,166.20,3,2,1,321,Potential Loyalist
17650,22,1,166.08,3,2,1,321,Potential Loyalist
12817,282,1,166.04,1,1,1,111,Lost Customer
18088,62,1,166.03,2,1,1,211,Potential Loyalist
17561,20,1,165.12,3,2,1,321,Potential Loyalist
18042,54,1,165.05,2,2,1,221,Potential Loyalist
13470,100,2,165.00,2,2,1,221,Potential Loyalist
15316,327,1,165.00,1,1,1,111,Lost Customer
15904,9,1,164.68,4,2,1,421,New Customer
17535,281,1,164.40,1,1,1,111,Lost Customer
13603,27,1,164.34,3,2,1,321,Potential Loyalist
14552,152,1,164.22,1,1,1,111,Lost Customer
14354,6,2,163.62,4,2,1,421,New Customer
